sample_id,geochronid,analysis_document,parser_type,raw_row_text,group_id,spot_no,grain_spot,u238_ppm,th232_ppm,th232_u238,f204_pct,u238_pb206_ratio,u238_pb206_ratio_1sigma,pb207_pb206_ratio,pb207_pb206_ratio_1sigma,u238_pb206_star_ratio,u238_pb206_star_ratio_1sigma,pb207_star_pb206_star_ratio,pb207_star_pb206_star_ratio_1sigma,u238_pb206_star_date_ma,u238_pb206_star_date_1sigma_ma,pb207_star_pb206_star_date_ma,pb207_star_pb206_star_date_1sigma_ma,disc_pct
195833,195833.1,195833.1.pdf,STRICT_20COL,S       82    77.1       94      52       0.56   0.080    1.939   0.031   0.18969   0.00439       1.941    0.031   0.18897   0.00441    2679     36     2733     38       2.0,S,82,77.1,94,52,0.56,0.080,1.939,0.031,0.18969,0.00439,1.941,0.031,0.18897,0.00441,2679,36,2733,38,2.0
195833,195833.1,195833.1.pdf,STRICT_20COL,S       69   64.1        71      55       0.81   0.029    1.873   0.034   0.18929       0.00111   1.873    0.034   0.18903   0.00112    2758     41     2734     10       -1.1,S,69,64.1,71,55,0.81,0.029,1.873,0.034,0.18929,0.00111,1.873,0.034,0.18903,0.00112,2758,41,2734,10,-1.1
195833,195833.1,195833.1.pdf,STRICT_20COL,S      101   96.1        71      51       0.74   0.000    1.884   0.033   0.18921       0.00118   1.884    0.033   0.18921   0.00118    2745     40     2735     10       -0.3,S,101,96.1,71,51,0.74,0.000,1.884,0.033,0.18921,0.00118,1.884,0.033,0.18921,0.00118,2745,40,2735,10,-0.3
195833,195833.1,195833.1.pdf,STRICT_20COL,S       34   31.1        19      14       0.75   0.000    1.865   0.046   0.19000       0.00213   1.865    0.046   0.19000   0.00213    2767     57     2742     18       -0.9,S,34,31.1,19,14,0.75,0.000,1.865,0.046,0.19000,0.00213,1.865,0.046,0.19000,0.00213,2767,57,2742,18,-0.9
195833,195833.1,195833.1.pdf,STRICT_20COL,S       71   66.1        22      10       0.49   -0.215   1.915   0.046   0.18807       0.00185   1.911    0.046   0.19000   0.00203    2714     54     2742     18       0.8,S,71,66.1,22,10,0.49,-0.215,1.915,0.046,0.18807,0.00185,1.911,0.046,0.19000,0.00203,2714,54,2742,18,0.8
195833,195833.1,195833.1.pdf,STRICT_20COL,S       77   72.1        43      40       0.97   -0.071   1.811   0.036   0.19131       0.00141   1.810    0.036   0.19195   0.00145    2836     47     2759     12       -3.0,S,77,72.1,43,40,0.97,-0.071,1.811,0.036,0.19131,0.00141,1.810,0.036,0.19195,0.00145,2836,47,2759,12,-3.0
195833,195833.1,195833.1.pdf,STRICT_20COL,S       36   33.1        83     106       1.32   -0.090   1.884   0.029   0.19485       0.00103   1.883    0.029   0.19565   0.00107    2746     35     2790     9        1.6,S,36,33.1,83,106,1.32,-0.090,1.884,0.029,0.19485,0.00103,1.883,0.029,0.19565,0.00107,2746,35,2790,9,1.6
195833,195833.1,195833.1.pdf,STRICT_20COL,S       63   58.1        46      26       0.59   0.000    1.886   0.033   0.19566       0.00128   1.886    0.033   0.19566   0.00128    2742     40     2790     11       1.7,S,63,58.1,46,26,0.59,0.000,1.886,0.033,0.19566,0.00128,1.886,0.033,0.19566,0.00128,2742,40,2790,11,1.7
195833,195833.1,195833.1.pdf,STRICT_20COL,S       6     6.1        35      29       0.84   0.057    1.761   0.034   0.19809       0.00154   1.762    0.034   0.19758   0.00158    2898     46     2806     13       -3.3,S,6,6.1,35,29,0.84,0.057,1.761,0.034,0.19809,0.00154,1.762,0.034,0.19758,0.00158,2898,46,2806,13,-3.3
195833,195833.1,195833.1.pdf,STRICT_20COL,S      100   95.1        19      12       0.63   0.222    1.799   0.047   0.20032       0.00214   1.803    0.047   0.19835   0.00236    2844     62     2813     19       -1.1,S,100,95.1,19,12,0.63,0.222,1.799,0.047,0.20032,0.00214,1.803,0.047,0.19835,0.00236,2844,62,2813,19,-1.1
195833,195833.1,195833.1.pdf,STRICT_20COL,S      112   107.1       51      22       0.44   -0.045   1.783   0.039   0.19837       0.00135   1.782    0.039   0.19876   0.00138    2871     52     2816     11       -2.0,S,112,107.1,51,22,0.44,-0.045,1.783,0.039,0.19837,0.00135,1.782,0.039,0.19876,0.00138,2871,52,2816,11,-2.0
195833,195833.1,195833.1.pdf,STRICT_20COL,S       94   89.1        47      50       1.10   0.172    1.891   0.039   0.20041       0.00170   1.895    0.039   0.19887   0.00184    2732     47     2817     15       3.0,S,94,89.1,47,50,1.10,0.172,1.891,0.039,0.20041,0.00170,1.895,0.039,0.19887,0.00184,2732,47,2817,15,3.0
195833,195833.1,195833.1.pdf,STRICT_20COL,S       84   79.1        95      31       0.34   0.152    1.750   0.029   0.20025       0.00108   1.753    0.029   0.19890   0.00115    2910     39     2817     9        -3.3,S,84,79.1,95,31,0.34,0.152,1.750,0.029,0.20025,0.00108,1.753,0.029,0.19890,0.00115,2910,39,2817,9,-3.3
195833,195833.1,195833.1.pdf,STRICT_20COL,S       90   85.1        72      33       0.47   0.135    1.762   0.031   0.20198   0.00478       1.764    0.031   0.20078   0.00481    2895     41     2833     39       -2.2,S,90,85.1,72,33,0.47,0.135,1.762,0.031,0.20198,0.00478,1.764,0.031,0.20078,0.00481,2895,41,2833,39,-2.2
195833,195833.1,195833.1.pdf,STRICT_20COL,S       10    9.1        35      9        0.27   0.085    1.743   0.034   0.20781       0.00162   1.745    0.034   0.20705   0.00168    2921     47     2883     13       -1.3,S,10,9.1,35,9,0.27,0.085,1.743,0.034,0.20781,0.00162,1.745,0.034,0.20705,0.00168,2921,47,2883,13,-1.3
195833,195833.1,195833.1.pdf,STRICT_20COL,S      116   111.1       42      27       0.66   0.164    1.740   0.034   0.21290       0.00172   1.743    0.034   0.21144   0.00181    2923     46     2917     14       -0.2,S,116,111.1,42,27,0.66,0.164,1.740,0.034,0.21290,0.00172,1.743,0.034,0.21144,0.00181,2923,46,2917,14,-0.2
195833,195833.1,195833.1.pdf,STRICT_20COL,S       93   88.1        68      30       0.46   0.042    1.829   0.034   0.21300       0.00140   1.830    0.034   0.21262   0.00143    2811     43     2926     11       3.9,S,93,88.1,68,30,0.46,0.042,1.829,0.034,0.21300,0.00140,1.830,0.034,0.21262,0.00143,2811,43,2926,11,3.9
195833,195833.1,195833.1.pdf,STRICT_20COL,S       76   71.1        36      28       0.80   0.024    1.683   0.035   0.21685       0.00153   1.683    0.035   0.21664   0.00154    3006     51     2956     11       -1.9,S,76,71.1,36,28,0.80,0.024,1.683,0.035,0.21685,0.00153,1.683,0.035,0.21664,0.00154,3006,51,2956,11,-1.9
195833,195833.1,195833.1.pdf,STRICT_20COL,S       51   48.1        27      11       0.43   -0.030   1.772   0.036   0.21693       0.00173   1.771    0.036   0.21720   0.00175   2886     49     2960     13       2.5,S,51,48.1,27,11,0.43,-0.030,1.772,0.036,0.21693,0.00173,1.771,0.036,0.21720,0.00175,2886,49,2960,13,2.5
195833,195833.1,195833.1.pdf,STRICT_20COL,S      115   110.1       79      56       0.73   0.025    1.686   0.028   0.22393       0.00112   1.686    0.028   0.22371   0.00113   3002     41     3008     8        0.2,S,115,110.1,79,56,0.73,0.025,1.686,0.028,0.22393,0.00112,1.686,0.028,0.22371,0.00113,3002,41,3008,8,0.2
195833,195833.1,195833.1.pdf,STRICT_20COL,P       57   53.1       106      98       0.95   0.407    3.120   0.046   0.11668   0.00077       3.133    0.046   0.11312   0.00106   1786     23     1850     17       3.5,P,57,53.1,106,98,0.95,0.407,3.120,0.046,0.11668,0.00077,3.133,0.046,0.11312,0.00106,1786,23,1850,17,3.5
195833,195833.1,195833.1.pdf,STRICT_20COL,D      124   53.3       114     131       1.19   0.333    3.750   0.058   0.11623       0.00100   3.763    0.059   0.11332   0.00131   1519     21     1853     21       18.0,D,124,53.3,114,131,1.19,0.333,3.750,0.058,0.11623,0.00100,3.763,0.059,0.11332,0.00131,1519,21,1853,21,18.0
195833,195833.1,195833.1.pdf,STRICT_20COL,D       28   26.1       120      65       0.56   -0.042   3.002   0.043   0.12155       0.00074   3.000    0.043   0.12192   0.00077   1854     23     1984     11       6.6,D,28,26.1,120,65,0.56,-0.042,3.002,0.043,0.12155,0.00074,3.000,0.043,0.12192,0.00077,1854,23,1984,11,6.6
195833,195833.1,195833.1.pdf,STRICT_20COL,D       15   14.1        33      28       0.88   -0.051   2.958   0.058   0.12279       0.00142   2.957    0.058   0.12323   0.00148   1878     33     2004     21       6.3,D,15,14.1,33,28,0.88,-0.051,2.958,0.058,0.12279,0.00142,2.957,0.058,0.12323,0.00148,1878,33,2004,21,6.3
195833,195833.1,195833.1.pdf,STRICT_20COL,D       29   26.2       117      63       0.56   -0.015   2.961   0.043   0.12311   0.00078       2.961    0.043   0.12324   0.00080   1876     24     2004     11       6.4,D,29,26.2,117,63,0.56,-0.015,2.961,0.043,0.12311,0.00078,2.961,0.043,0.12324,0.00080,1876,24,2004,11,6.4
195833,195833.1,195833.1.pdf,STRICT_20COL,D       89   84.1       145     126       0.90   0.060    2.990   0.045   0.12473   0.00077       2.992    0.045   0.12421   0.00082   1859     24     2017     12        7.9,D,89,84.1,145,126,0.90,0.060,2.990,0.045,0.12473,0.00077,2.992,0.045,0.12421,0.00082,1859,24,2017,12,7.9
195833,195833.1,195833.1.pdf,STRICT_20COL,D       30    27.1      163     155       0.98   0.023    2.956   0.041   0.12443   0.00069       2.956    0.041   0.12422   0.00070   1878     23     2018     10       6.9,D,30,27.1,163,155,0.98,0.023,2.956,0.041,0.12443,0.00069,2.956,0.041,0.12422,0.00070,1878,23,2018,10,6.9
195833,195833.1,195833.1.pdf,STRICT_20COL,D       21   19.1       155     158       1.05   0.192    4.492   0.069   0.12792   0.00079       4.501    0.069   0.12623   0.00092   1293     18     2046     13       36.8,D,21,19.1,155,158,1.05,0.192,4.492,0.069,0.12792,0.00079,4.501,0.069,0.12623,0.00092,1293,18,2046,13,36.8
195833,195833.1,195833.1.pdf,STRICT_20COL,D       14   13.1       290     331       1.18   0.177    6.931   0.256   0.12972   0.00071       6.944    0.256   0.12816   0.00082   867      31     2073     11       58.2,D,14,13.1,290,331,1.18,0.177,6.931,0.256,0.12972,0.00071,6.944,0.256,0.12816,0.00082,867,31,2073,11,58.2
195833,195833.1,195833.1.pdf,STRICT_20COL,D       50    47.1       88     216       2.53   -0.013   2.554   0.038   0.14164   0.00080       2.554    0.038   0.14176   0.00081   2130     27     2249     10       5.3,D,50,47.1,88,216,2.53,-0.013,2.554,0.038,0.14164,0.00080,2.554,0.038,0.14176,0.00081,2130,27,2249,10,5.3
195833,195833.1,195833.1.pdf,STRICT_20COL,D       60   55.1        50      58       1.18   0.074    2.586   0.046   0.17056       0.00157   2.587    0.046   0.16990   0.00164   2107     33     2557     16       17.6,D,60,55.1,50,58,1.18,0.074,2.586,0.046,0.17056,0.00157,2.587,0.046,0.16990,0.00164,2107,33,2557,16,17.6
195833,195833.1,195833.1.pdf,STRICT_20COL,D       32   29.1       200     157       0.81   0.073    2.777   0.037   0.17750   0.00068       2.779    0.037   0.17684   0.00071   1982     23     2623     7        24.5,D,32,29.1,200,157,0.81,0.073,2.777,0.037,0.17750,0.00068,2.779,0.037,0.17684,0.00071,1982,23,2623,7,24.5
195833,195833.1,195833.1.pdf,STRICT_20COL,D       19    17.1       65     125       2.00   -0.036   2.092   0.034   0.17977       0.00114   2.091    0.034   0.18009   0.00117   2519     35     2654     11       5.1,D,19,17.1,65,125,2.00,-0.036,2.092,0.034,0.17977,0.00114,2.091,0.034,0.18009,0.00117,2519,35,2654,11,5.1
195833,195833.1,195833.1.pdf,STRICT_20COL,D       85   80.1       191     225       1.22   0.068    2.304   0.033   0.18101       0.00076   2.305    0.033   0.18041   0.00079   2323     28     2657     7        12.6,D,85,80.1,191,225,1.22,0.068,2.304,0.033,0.18101,0.00076,2.305,0.033,0.18041,0.00079,2323,28,2657,7,12.6
195833,195833.1,195833.1.pdf,STRICT_20COL,D       9     8.1       257     175       0.70   0.269    4.407   0.057   0.18409       0.00076   4.419    0.058   0.18169   0.00093   1315     16     2668     9        50.7,D,9,8.1,257,175,0.70,0.269,4.407,0.057,0.18409,0.00076,4.419,0.058,0.18169,0.00093,1315,16,2668,9,50.7
195833,195833.1,195833.1.pdf,STRICT_20COL,D       37   34.1        96     119       1.28   0.012    2.129   0.032   0.18215   0.00094       2.129    0.032   0.18205   0.00095   2482     31     2672     9         7.1,D,37,34.1,96,119,1.28,0.012,2.129,0.032,0.18215,0.00094,2.129,0.032,0.18205,0.00095,2482,31,2672,9,7.1
195833,195833.1,195833.1.pdf,STRICT_20COL,D      108   103.1       13      14       1.12   0.392    1.789   0.058   0.18627   0.00269       1.797    0.059   0.18277   0.00322   2853     77     2678     29       -6.5,D,108,103.1,13,14,1.12,0.392,1.789,0.058,0.18627,0.00269,1.797,0.059,0.18277,0.00322,2853,77,2678,29,-6.5
195833,195833.1,195833.1.pdf,STRICT_20COL,D       4     4.1       189      58       0.32   0.007    2.389   0.032   0.18301   0.00072       2.389    0.032   0.18295   0.00072   2254     26     2680     7        15.9,D,4,4.1,189,58,0.32,0.007,2.389,0.032,0.18301,0.00072,2.389,0.032,0.18295,0.00072,2254,26,2680,7,15.9
195833,195833.1,195833.1.pdf,STRICT_20COL,D       47   44.1       103     125       1.26   0.026    2.355   0.035   0.18334       0.00100   2.356    0.035   0.18311   0.00102   2281     29     2681     9        14.9,D,47,44.1,103,125,1.26,0.026,2.355,0.035,0.18334,0.00100,2.356,0.035,0.18311,0.00102,2281,29,2681,9,14.9
195833,195833.1,195833.1.pdf,STRICT_20COL,D       62    57.1      113     115       1.05   -0.011   2.393   0.035   0.18418   0.00091       2.393    0.035   0.18427   0.00091   2251     28     2692     8        16.4,D,62,57.1,113,115,1.05,-0.011,2.393,0.035,0.18418,0.00091,2.393,0.035,0.18427,0.00091,2251,28,2692,8,16.4
195833,195833.1,195833.1.pdf,STRICT_20COL,D       44   41.1        67      53       0.82   -0.014   2.063   0.033   0.18416       0.00105   2.063    0.033   0.18429   0.00105   2548     34     2692     9        5.3,D,44,41.1,67,53,0.82,-0.014,2.063,0.033,0.18416,0.00105,2.063,0.033,0.18429,0.00105,2548,34,2692,9,5.3
195833,195833.1,195833.1.pdf,STRICT_20COL,D      120   115.1       49      47       1.00   0.171    2.368   0.045   0.18635   0.00553       2.372    0.045   0.18483   0.00558   2268     37     2697     50       15.9,D,120,115.1,49,47,1.00,0.171,2.368,0.045,0.18635,0.00553,2.372,0.045,0.18483,0.00558,2268,37,2697,50,15.9
195833,195833.1,195833.1.pdf,STRICT_20COL,D       18   16.1        66      44       0.69   -0.019   2.100   0.035   0.18488       0.00120   2.099    0.035   0.18505   0.00121   2511     35     2699     11       6.9,D,18,16.1,66,44,0.69,-0.019,2.100,0.035,0.18488,0.00120,2.099,0.035,0.18505,0.00121,2511,35,2699,11,6.9
195833,195833.1,195833.1.pdf,STRICT_20COL,D       23   21.1        53      36       0.70   0.242    2.098   0.035   0.18970       0.00117   2.103    0.035   0.18754   0.00131   2508     35     2721     11        7.8,D,23,21.1,53,36,0.70,0.242,2.098,0.035,0.18970,0.00117,2.103,0.035,0.18754,0.00131,2508,35,2721,11,7.8
195833,195833.1,195833.1.pdf,STRICT_20COL,D       24   22.1        52      45       0.90   -0.045   2.242   0.038   0.18948       0.00160   2.241    0.038   0.18988   0.00163   2379     34     2741     14       13.2,D,24,22.1,52,45,0.90,-0.045,2.242,0.038,0.18948,0.00160,2.241,0.038,0.18988,0.00163,2379,34,2741,14,13.2
195833,195833.1,195833.1.pdf,STRICT_20COL,D       22   20.1        59      97       1.68   0.537    3.316   0.054   0.19994       0.00161   3.334    0.055   0.19516   0.00197   1691     25     2786     17       39.3,D,22,20.1,59,97,1.68,0.537,3.316,0.054,0.19994,0.00161,3.334,0.055,0.19516,0.00197,1691,25,2786,17,39.3
195833,195833.1,195833.1.pdf,STRICT_20COL,D       20   18.1       137     109       0.82   0.041    1.950   0.027   0.20048   0.00078       1.951    0.027   0.20011   0.00079   2668     31     2827     6        5.6,D,20,18.1,137,109,0.82,0.041,1.950,0.027,0.20048,0.00078,1.951,0.027,0.20011,0.00079,2668,31,2827,6,5.6
201514,201514.1,201514.1.pdf,STRICT_20COL,I        17     17.1       96      62          0.65      0.130     1.926    0.025    0.18515       0.00138   1.929    0.025     0.18399    0.00148   2693     29     2689     13       -0.1,I,17,17.1,96,62,0.65,0.130,1.926,0.025,0.18515,0.00138,1.929,0.025,0.18399,0.00148,2693,29,2689,13,-0.1
201514,201514.1,201514.1.pdf,STRICT_20COL,I        9      9.1       199     211          1.06      0.419     2.003    0.020    0.18811       0.00097   2.011    0.020     0.18437    0.00120   2602     22     2693     11       3.4,I,9,9.1,199,211,1.06,0.419,2.003,0.020,0.18811,0.00097,2.011,0.020,0.18437,0.00120,2602,22,2693,11,3.4
201514,201514.1,201514.1.pdf,STRICT_20COL,I        3      3.1       164      96          0.59      0.050     1.988    0.022    0.18541       0.00112   1.989    0.022     0.18496    0.00115   2626     24     2698     10       2.7,I,3,3.1,164,96,0.59,0.050,1.988,0.022,0.18541,0.00112,1.989,0.022,0.18496,0.00115,2626,24,2698,10,2.7
201514,201514.1,201514.1.pdf,STRICT_20COL,I        15    15.1       133      81          0.61      0.438     2.046    0.023    0.18912       0.00123   2.055    0.023     0.18521    0.00150   2556     24     2700     13       5.3,I,15,15.1,133,81,0.61,0.438,2.046,0.023,0.18912,0.00123,2.055,0.023,0.18521,0.00150,2556,24,2700,13,5.3
201514,201514.1,201514.1.pdf,STRICT_20COL,I        7      7.1       800      78          0.10      0.010     1.953    0.015    0.18531       0.00052   1.954    0.015     0.18522    0.00052   2665     17     2700     5        1.3,I,7,7.1,800,78,0.10,0.010,1.953,0.015,0.18531,0.00052,1.954,0.015,0.18522,0.00052,2665,17,2700,5,1.3
201514,201514.1,201514.1.pdf,STRICT_20COL,I        6      6.1        91      63          0.69      0.029     1.886    0.025    0.18576       0.00147   1.886    0.025     0.18550    0.00150   2742     30     2703     13       -1.5,I,6,6.1,91,63,0.69,0.029,1.886,0.025,0.18576,0.00147,1.886,0.025,0.18550,0.00150,2742,30,2703,13,-1.5
201514,201514.1,201514.1.pdf,STRICT_20COL,I        5      5.1       206     171          0.83      0.056     1.991    0.020    0.18628       0.00104   1.992    0.020     0.18578    0.00107   2623     22     2705     9        3.1,I,5,5.1,206,171,0.83,0.056,1.991,0.020,0.18628,0.00104,1.992,0.020,0.18578,0.00107,2623,22,2705,9,3.1
201514,201514.1,201514.1.pdf,STRICT_20COL,I        4      4.1       189     120          0.63      0.297     1.935    0.020    0.18863       0.00105   1.941    0.020     0.18598    0.00120   2679     23     2707     11       1.0,I,4,4.1,189,120,0.63,0.297,1.935,0.020,0.18863,0.00105,1.941,0.020,0.18598,0.00120,2679,23,2707,11,1.0
201514,201514.1,201514.1.pdf,STRICT_20COL,I        8      8.1       333     225          0.68      0.146     2.010    0.018    0.18730       0.00088   2.013    0.018     0.18600    0.00094   2600     20     2707     8        4.0,I,8,8.1,333,225,0.68,0.146,2.010,0.018,0.18730,0.00088,2.013,0.018,0.18600,0.00094,2600,20,2707,8,4.0
201514,201514.1,201514.1.pdf,STRICT_20COL,I        1      1.1       260     189          0.73      -0.010    1.940    0.018    0.18622       0.00089   1.940    0.018     0.18632    0.00089   2680     21     2710     8        1.1,I,1,1.1,260,189,0.73,-0.010,1.940,0.018,0.18622,0.00089,1.940,0.018,0.18632,0.00089,2680,21,2710,8,1.1
